"","Bin 1","Bin 10","Bin 100","Bin 101","Bin 102","Bin 103","Bin 104","Bin 105","Bin 106","Bin 107","Bin 108","Bin 109","Bin 11","Bin 110","Bin 111","Bin 112","Bin 113","Bin 114","Bin 115","Bin 116","Bin 117","Bin 118","Bin 119","Bin 12","Bin 120","Bin 121","Bin 122","Bin 123","Bin 124","Bin 125","Bin 126","Bin 127","Bin 128","Bin 129","Bin 13","Bin 130","Bin 131","Bin 132","Bin 133","Bin 134","Bin 135","Bin 136","Bin 137","Bin 138","Bin 139","Bin 14","Bin 140","Bin 141","Bin 142","Bin 143","Bin 144","Bin 145","Bin 146","Bin 147","Bin 148","Bin 149","Bin 15","Bin 150","Bin 151","Bin 152","Bin 153","Bin 154","Bin 155","Bin 156","Bin 157","Bin 158","Bin 159","Bin 16","Bin 160","Bin 161","Bin 162","Bin 163","Bin 164","Bin 165","Bin 166","Bin 167","Bin 168","Bin 17","Bin 18","Bin 19","Bin 2","Bin 20","Bin 21","Bin 22","Bin 23","Bin 24","Bin 25","Bin 26","Bin 27","Bin 28","Bin 29","Bin 3","Bin 30","Bin 31","Bin 32","Bin 33","Bin 34","Bin 35","Bin 36","Bin 37","Bin 38","Bin 39","Bin 4","Bin 40","Bin 41","Bin 42","Bin 43","Bin 44","Bin 45","Bin 46","Bin 47","Bin 48","Bin 49","Bin 5","Bin 50","Bin 51","Bin 52","Bin 53","Bin 54","Bin 55","Bin 56","Bin 57","Bin 58","Bin 59","Bin 6","Bin 60","Bin 61","Bin 62","Bin 63","Bin 64","Bin 65","Bin 66","Bin 67","Bin 68","Bin 69","Bin 7","Bin 70","Bin 71","Bin 72","Bin 73","Bin 74","Bin 75","Bin 76","Bin 77","Bin 78","Bin 79","Bin 8","Bin 80","Bin 81","Bin 82","Bin 83","Bin 84","Bin 85","Bin 86","Bin 87","Bin 88","Bin 89","Bin 9","Bin 90","Bin 91","Bin 92","Bin 93","Bin 94","Bin 95","Bin 96","Bin 97","Bin 98","Bin 99"
"M-2137-ST-5",233598.923712396,5382.6814183719,165.3722865889,5306.8339786582,0,29.8416156250699,0,220.0819152348,0,258.6273354172,123.0966644534,1692.2682860716,8169.1422773628,0,10305.3045958574,987.2601169293,5187.4675161579,533.4188792981,150.4514787763,179.0496937504,380.4805992196,94.4984494793882,0,1923.5408071659,2.48680130208916,1178.7438171902,3421.8385916746,27.3548143229808,1825.3121557334,390.4278044279,1233.4534458362,7603.3949811376,0,1.24340065104458,6926.9850269693,0,4100.735347145,16.1642084635796,128.0702670575,2226.9305660208,882.8144622416,0,391.671205079,547.0962864596,1.24340065104458,331.9879738289,1014.6149312523,646.5683385431,605.5361170587,0,216.3517132817,2954.3199468819,149.2080781253,22.3812117188025,98.2286514325219,22.3812117188025,6590.0234505362,452.5978369802,443.8940324229,463.7884428396,1367.740716149,28.5982149740254,42.2756221355158,668.9495502619,28.5982149740254,0,7313.6826294442,6261.7656786605,1270.7554653675,4792.0661091258,69.6304364584965,598.0757131524,2249.3117777396,169.102488542,146.7212768232,38.545420182382,2229.4173673229,1519.4355955764,3521.3106437582,7160.7443493657,55456.9124372393,1937.2182143274,1208.5854328153,75.8474397137194,19.8944104167133,239.9763256516,48496.3555926917,4891.5381612093,1400.0691330761,7904.2979386904,698.791165887,37265.9609124571,10427.1578596598,200.1875048181,2.48680130208916,5948.4287145972,6587.5366492341,1311.787686852,10346.3368173419,103.2022540367,2200.8191523489,673.9231528661,327149.901895689,34.8152182292483,777.1254069028,7134.6329356938,361.8295894539,814.4274264342,774.6386056007,6005.6251445453,994.7205208356,184.0232963545,166.6156872399,416.5392180999,363.072990105,5773.1092227999,344.4219803393,115.6362605471,1151.3890028672,474.979048699,1091.7057716171,70.8738371095411,1216.0458367216,3.73020195313374,10205.8325437739,128.0702670575,1120.3039865911,557.0434916679,4634.1542264431,986.0167162783,28.5982149740254,140.504273568,2972.9709566475,0,1613.9340450558,3144.5602464917,438.9204298187,1383.9049246126,2560.1619405007,152.9382800784,1065.5943579452,133.0438696617,6739.2315286616,468.7620454438,1203.6118302111,542.1226838554,4093.2749432387,2224.4437647187,0,16589.4514862368,690.0873613297,319.5539673184,0,1265.7818627633,0,28.5982149740254,2413.4406636775,9234.7366353081,0,8134.3270591336,1041.9697455753,997.2073221377,2.48680130208916,0,119.3664625002,668.9495502619,43.5190227865603,12.4340065104458
"M-2143-ST-1",181714.105066534,4631.0527513689,17.0985702175584,2573.524801856,0,33.4372039810031,0,346.1510548487,0,1717.0764180699,164.9062105426,4077.05907632,3106.2402561897,39.1367273868559,11218.5619038536,957.1399639562,6619.8064517845,63.0747256914377,2128.2020397454,78.6534230007687,737.5183287173,605.2893857015,0,924.8426646563,33.0572357539463,95.3720249912702,1809.7886654717,6.07949163290966,283.8362656114,0,1338.6280639212,191.1240182095,4420.9303218064,0,1356.86653882,0,5022.4200252374,1493.2751323334,195.6836369342,1.13990468117056,496.2385045362,0,1283.9126392251,465.0811099175,4.9395869517391,1187.4007095526,174.025447992,3502.54711701,352.2305464817,0,71.0540584596316,213.5421436059,83.2130417254509,1.89984113528427,1591.6869031411,2.65977758939797,1944.6773860769,1360.6662210905,48.2559648362204,97.2718661265545,4814.1974368103,0,262.1780766692,1249.3355305629,996.276691343,0,927.5024422457,1971.2751619709,845.0493369744,6008.0576062229,72.9538995949159,595.410211798,16.3386337634447,262.9380131233,1.89984113528427,248.4992204951,1366.3657444964,10419.86869058,7670.4185995967,6682.8811774759,100446.500663615,250.0190934034,4938.0670788308,0,0,2168.8586400405,53394.6551389372,1445.3991357242,389.0874645062,2201.9158757944,2320.4659626362,15759.56218541,2667.7569221661,12295.7718275597,0.379968227056854,7297.6697688539,1529.7520821308,4411.051147903,21.2782207151838,354.8903240711,717.7599809103,1044.5326561792,401581.579748301,161.8664647262,2800.365833409,547.9141834159,1548.7504934837,1227.2973733936,1952.2767506181,875.826763366,1031.6137364593,270.9173458915,553.2337385947,441.143111613,260.2782355339,2939.4342045118,1130.7854437211,371.2289578345,446.8426350188,104.8712306676,354.1303876169,150.8473861415,3645.7951386105,1.51987290822741,1487.9555771546,99.1717072618388,1449.1988179948,3025.6869920537,12996.4332382526,279.2766468867,0.379968227056854,284.9761702926,102.9713895324,13.2988879469899,51.2957106526752,3230.8698346644,43.6963461115382,233.6804596399,1786.6106036213,1712.5167993452,93.8521520830428,16.7186019905016,933.5819338786,46.3561237009361,220.0016034659,1164.9825841563,11044.1564876345,4564.1783434069,3.41971404351168,17107.6894550077,670.6439207553,655.8251599001,0,11.3990468117056,735.9984558091,23.9379983045818,252.2989027657,3450.8714381303,0.379968227056854,51.2957106526752,74.8537407302001,90.0524698124743,534.6152954689,59.2750434208691,0,35.3370451162874,10.259142130535,2.27980936234112
"M-2143-ST-6",93106.2196087954,17.3457528924043,0,0,0,0,0,0,0,0,0,289.09588154,63.6010939388158,0,2139.3095233965,0,86.7287644620215,0,0,0,5.78191763080143,0,0,5.78191763080143,0,0,14408.5387359571,0,0,0,0,0,0,0,0,0,11.5638352616029,0,0,0,0,0,0,0,0,5.78191763080143,0,42063.4507640804,0,0,0,5.78191763080143,0,0,0,0,5.78191763080143,0,17.3457528924043,0,11.5638352616029,0,0,0,0,0,0,8320.1794707232,0,5007.140668274,0,0,0,0,0,0,0,0,11.5638352616029,4342.2201407318,16582.5397651385,5.78191763080143,5.78191763080143,0,0,0,192878.990245905,29088.827600562,0,5.78191763080143,0,8031.0835891831,1526.4262545315,0,0,0,0,0,5.78191763080143,69.3830115696172,5.78191763080143,0,436690.89290154,5.78191763080143,5.78191763080143,5.78191763080143,0,92.5106820928229,0,23.1276705232057,0,0,11.5638352616029,28.9095881540072,0,5.78191763080143,2422.6234873058,0,0,0,0,555.0640925569,0,0,1884.9051476412,0,0,8112.0304360144,0,0,0,0,0,0,5.78191763080143,0,0,0,5.78191763080143,0,0,86.7287644620215,0,0,6111.4869357571,0,40.47342341561,0,0,125745.144634669,5.78191763080143,0,0,0,0,0,0,5.78191763080143,0,11.5638352616029,0,0,5.78191763080143,0,0,0,0,0
"M-2143-ST-9",172392.43300179,4215.8204526143,54.9852270159603,3224.3680779827,0,1746.6401019288,0,510.3316382418,492.2896106272,796.4266475593,51.5486503274628,1614.3318994217,4021.6538697142,28.3517576801045,8340.5716229834,4146.2297746722,2576.573372201,429.5720860621,194.1665829001,440.7409602998,2215.7328199087,761.2017365022,9.45058589336818,6053.5298367883,27.4926135079802,2333.4355714898,2317.9709763915,669.2733100848,2748.4022066258,258.6023958094,6564.7206192023,1126.338009655,19.7603159588607,0,4169.4266673196,0,3052.5392435579,268.0529817028,689.8927702158,1228.5761661378,634.0483990277,248.2926657439,635.766687372,1834.2728074855,121.9984724416,170.9696902527,1601.4447368398,1649.5568104788,710.5122303468,17.1828834424876,1242.3224728918,3758.7557530441,1598.0081601513,649.512994126,30.0700460243533,0,12262.5647687312,1339.4057643419,6208.1757877707,11.1688742376169,1691.6548749129,15.4645950982388,494.0078989715,727.6951137893,165.81482522,1388.3769821529,1131.4928746878,2824.8660379449,413.2483467918,3525.0685382263,298.1230277271,609.9923622083,656.386147503,870.3130463619,37.8023435734727,31.7883343686021,41.2389202619702,9631.0061695143,6800.9852665365,4790.5879037655,116592.737310655,626.3161014786,3732.9814278804,2280.1686328181,10.3097300654926,138.322211712,49278.7914247101,3684.0102100693,5016.5428210342,14010.9231590043,840.2430003376,36883.9184534717,3429.7035351205,2519.8698568408,6.01400920487066,8411.0214450976,2122.9452493193,1791.3155988793,9820.8770315537,304.9961811041,1347.9972060631,1584.2618533973,265517.647250868,1526.699193865,2144.4238536224,4681.4765939057,939.903724304,3605.828090406,1869.4977185426,2816.2745962237,3819.7549892649,1578.2478441924,10338.0818231726,2552.5173353815,536.1059634056,4449.5076674321,1713.9926233881,2037.889976279,2122.9452493193,321.3199203745,1317.0680158666,672.7098867733,2263.8448935477,1030.9730065492,8893.0013256594,762.0608806743,529.2328100286,2574.8550838567,2379.8293567845,2333.4355714898,6.87315337699504,1259.5053563343,3451.1821394236,490.571322283,1506.9388779061,2767.3033784126,28.3517576801045,4759.658713569,2401.3079610876,1195.069543425,945.9177335089,3354.9579921457,2047.3405621723,3644.4895781516,88.4918497288111,1074.7893593275,9527.0497246872,1947.6798382059,5.15486503274628,16391.611659961,4104.9908544102,497.44447566,0,157.2233834987,6.87315337699504,317.0241995138,260.3206841536,4407.409602998,762.0608806743,11583.840872753,5698.703293701,3622.1518296763,0.85914417212438,594.52776711,1.71828834424876,94.5058589336818,170.1105460806,401.220328382
"M-2145-ST-1",139598.277410157,2353.5179903665,187.0850333732,910.7932815946,0,2996.8793747254,0.586473458850383,2023.9199064926,0,1801.6464655883,18.7671506832123,3710.0311006875,4891.1886468121,246.3188527171,11141.8227712395,3428.5238404393,3298.3267325745,65.0985539323925,80.3468638625025,3050.2484594808,577.6763569676,56.3014520496368,1360.6184245328,1534.2145683526,337.2222388389,9915.5067687834,1625.7044279332,371.8241729111,189.4309272086,1.17294691770077,809.3333732135,268.6048441534,0,0,1077.938217367,51.6096643788337,3368.7035476366,359.5082302752,298.5149905548,91.4898595806598,146.0318912537,0,640.4290170646,347.1922876394,117.29469177,99.1140145457147,5.27826112965345,3914.1238643674,3212.1151341235,2.93236729425192,33.4289871544718,10.5565222593069,5274.7422889003,7178.4351363286,89.1439657452582,52.1961378376841,14129.9050440822,995.2454596691,238.1082242932,426.3662045842,2652.6194543802,118.4676386877,39.2937217429757,706.1140444558,6597.2399386079,0,202.9198167622,1852.0831830495,1248.6019938924,4987.3702940636,99.1140145457147,158.9343073484,411.7043681129,0,35.7748809898734,37.5343013664245,0,10114.3212713337,7343.8206517244,3993.8842547711,93067.4731849672,2727.1015836542,2210.418466407,27642.8400094539,2.34589383540153,154.2425196776,53412.4837913397,4180.9692881443,4071.8852247982,5691.7249181429,244.5594323406,29290.8304288235,7102.7800601369,31.0830933190703,0,7294.556881181,1550.0493517415,508.4724888232,163.6260950192,114.3623244758,1096.1188945913,2523.0088199743,339351.137494597,12.315942635858,1358.8590041563,1193.4734887605,319.0415616146,10327.7976103552,2194.5836830181,1326.0164904607,780.009700271,38.7072482841253,925.4551180659,611.105344122,416.9826292426,7688.0805720696,2033.8899552931,78.5874434859513,594.0976138154,2964.6233344886,11.7294691770077,270.9507379888,3754.6030835601,554.2174186136,7736.1713956954,655.0908535358,110.8434837227,2568.7537497646,655.0908535358,271.5372114477,5.27826112965345,1310.1817070717,6529.7954908401,4.10531421195268,1706.6377652546,7134.4496269149,45.1584563314795,595.2705607331,1.17294691770077,2497.2039877849,2185.7865811353,45.7449297903299,452.7575102324,150.7236789245,59.8202928027391,377.1024340407,8553.7153973328,11414.532929605,2.34589383540153,18355.4463150992,675.6174245956,574.1575162145,0,279.7478398716,60.9932397204398,67.444447767794,133.7159486178,3719.4146760291,0,8116.2061970304,3205.6639260761,3673.6697462387,731.3324031864,778.8367533533,0,48.0908236257314,41.0531421195268,4970.9490372158
"M-2147-ST-1",187620.212798715,2343.2342490722,96.132687141427,2075.1141763418,0,1864.0728866017,400.3025175498,355.9913570705,0,859.1858913265,278.6345853864,1110.0321218361,5169.3850437065,1.5020732365848,8184.0460295322,3636.5193057717,1312.8120087751,223.0578756328,243.3358643267,218.551655923,1261.7415187312,761.5511309484,2.25310985487719,3378.1627090792,97.6347603780118,1956.4503906516,2187.0186324674,235.0744615255,1538.1229942628,155.4645799865,6518.997846778,2176.5041198113,1.5020732365848,0,4910.2774103956,2.25310985487719,2867.4578086403,461.1364836315,545.2525848802,949.3102855215,376.2693457644,0,1121.2976711105,2153.9730212625,160.7218363145,271.1242192035,1048.4471191361,2369.5205307125,307.9250134998,0,2943.3125070879,7558.4325264946,1102.5217556532,165.9790926426,383.0286753291,12.0165858926784,8416.8673812029,1425.4675015189,11155.8979281152,340.2195880864,1565.1603125213,3.75518309146199,389.7880048937,683.443322646,328.954038812,1284.27261728,3324.8391091804,6516.7447369231,600.0782580156,4060.8549951069,224.5599488694,1214.4262117788,789.3394858253,500.1903877827,1.5020732365848,177.244641917,69.0953688829006,3958.7140150192,5964.7328224782,5374.4180405004,100440.633183952,1672.5585489371,3028.1796449549,2430.3544967942,2247.8525985491,355.2403204523,55220.7183965668,3734.1540661498,1671.0564757005,16521.3035291961,900.4929053325,35555.5755831987,1170.8660879178,262.8628164023,0,7549.4200870751,2772.8271947355,1441.2392705031,9877.6336037816,102.1409800877,2461.8980347624,1677.8158052652,276282.338697988,2678.1965808306,1374.397011475,4057.0998120155,1501.3221999665,1763.4339797505,1426.9695747555,3750.6768717522,2844.1756734733,48.8173801890059,3832.5398631461,2190.7738155589,806.613328046,4360.5186058056,1324.8285946677,316.186416301,1715.3676361798,1915.8944132639,76.6057350658246,847.1693054338,2764.5657919343,1253.48011593,8977.140698449,4.50621970975439,405.5597738778,2106.6577143101,1876.8405091127,1152.8412090788,20.2779886938947,805.1112548094,5286.5467561601,2.25310985487719,717.9910070875,1537.3719576445,28.5393914951111,3209.1794699634,832.1485730679,286.1449515694,621.8583199461,5104.0448579151,2307.9355280125,3003.3954365512,1452.5048197774,1209.1689554507,8236.6185928127,1158.0984654068,10.5145126560936,18432.6917227503,5439.0071896735,145.7011039487,0.751036618292398,284.6428783328,0,904.9991250423,374.0162359096,6072.131058894,0,12575.3571366879,8420.6225642943,3174.6317855219,6.00829294633918,534.7380722241,3.00414647316959,24.7842084036491,600.8292946339,82.6140280121638
"M-2147-ST-10",113185.617933613,2679.3451289659,203.1365308908,3779.882283666,15.4280909537389,1288.2455946371,1715.0894443573,259.7061977212,0,1720.2321413418,33.4275303997675,3119.0457211475,3396.7513583148,20.5707879383185,9881.6922558697,2285.9288096456,1727.9461868187,282.8483341518,46.2842728612166,815.1174720558,4091.015451233,262.2775462135,12.8567424614491,1987.65238454,190.2797884294,1517.0956104509,2280.786112661,161.9949550142,354.8460919359,25.7134849228981,4404.7199672924,1879.6557478638,0,0,1990.2237330323,0,2267.9293701996,89.9971972301434,1213.6764883607,624.8376836264,1401.3849282979,0,352.2747434437,3219.3283123468,25.7134849228981,95.139894214723,210.8505763677,3077.9041452709,609.4095926726,0,1185.3916549456,6058.0970478347,1020.825351439,138.8528185836,879.4011843631,66.8550607995351,3566.4603588059,2620.2041136433,7786.0432346535,1370.5287463904,3041.9052663788,5.14269698457962,1213.6764883607,1792.2298991259,843.402305471,1028.5393969159,2666.4883865045,4379.0064823695,406.2730617817,3170.4726909933,480.8421680581,1776.8018081722,164.5663035065,2105.9344151853,25.7134849228981,532.2691379039,12.8567424614491,4358.4356944312,10727.665909833,3707.8845258819,217435.799856519,966.8270331009,8670.5871160012,455.1286831352,7225.4892633343,84.8545002455638,48346.494352033,1604.5214591888,640.2657745801,11594.2103517347,2121.362506139,19521.6777534642,1645.6630350654,686.5500474413,0,14312.125708085,1838.5141719872,845.9736539633,4096.1581482176,100.2825911993,1303.6736855909,462.8427286121,257816.256579438,3731.0266623125,3728.4553138202,2185.6462184463,545.1258803654,1133.9646850998,3916.1637537573,2306.4995975839,7387.4842183486,20.5707879383185,2378.497355368,3841.5946474809,1013.1113059621,1789.6585506337,3437.8929341914,1491.382125528,1108.2512001769,3237.3277517928,215.9932733523,737.9770172871,5024.4149539342,1455.383246636,4183.5839969555,30.8561819074777,257.1348492289,5883.245350359,1565.9512318044,560.5539713191,30.8561819074777,2666.4883865045,5047.5570903649,0,1532.5237014047,2507.0647799825,89.9971972301434,2275.6434156764,1396.2422313133,434.5578951969,524.5550924271,334.2753039976,1085.1090637463,642.8371230724,383.1309253511,416.5584557509,18837.6990545151,3592.1738437288,0,16289.4926986559,6896.3566563212,138.8528185836,2.57134849228981,259.7061977212,71.9977577841147,2885.0530083491,349.7033949514,6299.80380611,10.2853939691592,6058.0970478347,7580.3353552703,141.4241670759,2.57134849228981,172.2803489834,5.14269698457962,23.1421364306083,84.8545002455638,51.4269698457962
"M-2147-ST-6",118195.937448618,2429.6652461216,154.4231683634,3176.229052886,2.22191609156072,599.9173447213,1542.0097675431,284.4052597197,0,1685.3233554488,63.3246086094805,2995.1428914238,3656.1629286631,9.99862241202323,9444.2543471788,2133.0394478982,2097.4887904333,212.192986744,48.8821540143358,635.4680021863,4338.2911687723,388.8353160231,24.4410770071679,1227.6086405872,123.3163430816,2510.7651834636,2479.6583581817,68.8793988383823,176.642329279,6.66574827468215,5984.7309926187,2107.4874128453,48.8821540143358,0,1865.2985588652,0,2261.9105812088,81.0999373419662,1606.4453341983,404.388728664,1108.7361296887,0,512.1516591047,2687.4075127426,43.327363785434,48.8821540143358,163.3108327297,2590.7541627597,698.7926107958,0,1194.2798992138,4471.6061342659,1367.5893543556,105.5410143491,942.0924228217,21.1082028698268,4016.1133354959,2436.3309943963,5461.4697530562,949.8691291422,2728.5129604365,9.99862241202323,1212.0552279463,2071.9367553803,713.2350653909,1156.5073256573,3217.3345005799,3372.8686269891,277.739511445,2942.9278632721,593.2515964467,1796.4191600268,173.3094551417,1966.3957410312,46.6602379227751,494.3763303722,18.8862867782661,2590.7541627597,11661.7266065564,3798.365558523,225177.864383129,884.3226044411,8518.8262950437,354.3956166039,6863.498806831,61.1026925179198,48874.3773080153,1638.663117526,388.8353160231,9746.434935631,1978.6162795348,18131.9462651812,4480.4937986321,1246.4949273655,0,14989.0459536686,1887.5177197808,1213.1661859921,5255.9425145868,108.8738884864,1394.2523474543,252.1874763921,257981.122600886,4432.7226026636,3681.7149637161,2436.3309943963,455.4927987699,1747.5370060125,3730.5971177304,2131.9284898525,8226.6443290035,11.1095804578036,3667.2725091209,3138.4564793295,1117.623794055,2223.0270496064,3469.521976972,913.2075136314,1621.9987468393,2839.6087650145,79.9889792961859,733.232310215,4340.5130848638,363.2832809701,4059.4406992814,18.8862867782661,204.4162804235,5267.0520950446,1186.5031928934,287.7381338571,134.4259235394,2621.8609880416,3639.4985579764,0,1824.1931111713,1107.625171643,48.8821540143358,2304.1269869484,1100.9594233683,365.5051970617,729.8994360776,306.6244206353,794.3350027329,599.9173447213,572.1433935768,414.387351076,18229.7105732099,2522.9857219671,3.33287413734108,15466.7579133541,6095.8267971968,177.7532873248,3.33287413734108,287.7381338571,14.4424545951447,2728.5129604365,518.8174073794,5908.0748874599,92.2095177997698,6393.5635534659,6124.7117063871,88.8766436624287,2.22191609156072,92.2095177997698,8.88766436624287,21.1082028698268,97.7643080286716,8.88766436624287
"M-2151-ST-1",168043.676447289,4754.1251853833,66.4912613340329,3479.3630344949,0,953.73402976,6.75301872923771,373.4938820247,279.9905457737,737.1179674452,83.1140766675411,2169.2774010228,4407.6433782755,623.8750379857,9211.6370096594,700.7555589032,4588.4164950274,332.9757696493,470.1139961507,2319.9216649827,2227.4572546901,524.1381459846,6.23355575006558,2179.147197627,106.4899107302,2197.8478648772,2236.288125336,312.7167134616,317.3918802741,8.83087064592624,6301.0859373579,1364.6292462851,4.15570383337705,6.23355575006558,3620.1375018505,104.9315217927,3372.8731237646,196.357006127,651.926038861,1548.5191409121,685.171669528,0,795.2978211125,2503.2920966305,101.2952809385,159.994597585,999.4467719271,1594.7513460584,563.0978694225,1.5583889375164,769.844135133,1476.3137868071,1515.2735102451,1057.1071626152,591.1488702978,424.9207169628,9274.4920301392,1495.5339170365,7813.242669728,11.947648520959,1672.6707929342,1.03892595834426,255.5757857526,1104.3782937199,1002.5635498022,435.8294395254,1470.0802310571,3472.6100157657,648.2897980068,3979.0864204585,252.4590078776,1095.0279600948,401.5448829,671.6656320695,117.918096272,229.602636794,109.6066886053,4827.8889284257,7433.5152319532,4125.0555176058,125441.478599424,159.4751346058,5164.5009389293,4997.753322615,62.8550204798279,111.1650775428,45398.4670647484,3963.5025310833,149.6053380015,16508.0140151111,292.977120253,32018.1396472326,7772.7245573526,155.3194307724,0.519462979172132,9098.3940801998,2173.9525678353,1445.1460080568,6270.9570845659,118.9570222304,986.4601974478,99.2174290218772,289321.139805669,1144.8964060953,2487.7082072553,4774.9037045502,702.3139478407,2252.3914776903,1958.3754314789,4338.0353390664,4478.2903434429,152.7221158766,4500.6272515473,631.1475196941,183.3704316477,6389.9141067963,1520.987603016,1075.8078298654,2860.1631633217,1052.9514587819,464.3999033798,94.542262209328,2821.722902863,1150.0910358871,10360.1696566089,4.15570383337705,408.8173646084,3270.0194538885,5296.444535639,568.2924992143,1.03892595834426,924.6441029263,11729.9935326859,3.63624085420492,839.4521743421,3421.7026438068,64.4134094173444,5450.7250404531,3137.0369312205,1316.3191892221,777.1166168415,863.347471384,954.2534927392,723.6119299867,1172.9474069706,888.2816943843,10148.2287611067,1307.4883185762,1.03892595834426,14214.065499087,4648.6742006114,302.3274538781,0.519462979172132,291.4187313155,414.0119944001,545.9555911099,1185.9339814499,4591.0138099233,59.7382426047952,10304.5871178375,4922.4311906351,906.4628986553,91.9449473134673,471.1529221091,313.7556394199,1.03892595834426,178.175801856,147.5274860848
"M-2151-ST-5",180792.212356923,7426.9908461573,47.7558567782753,3354.371380106,0,1029.6162721396,0,454.6357565291,250.2406895181,641.8387151,53.4865595916683,2212.0512859697,4353.4239039075,424.072008191,10594.1592676925,487.1097391384,5125.1585494445,380.136619955,544.4167672723,2527.2399407063,1371.548206672,636.1080122866,19.1023427113101,2385.8826046426,202.4848327398,2223.5126915964,2309.4732337973,303.7272491098,385.8673227684,7.64093708452405,6338.1573116126,867.2463590934,3.82046854226202,9.55117135565506,3780.3536225682,118.4345248101,3797.5457310084,473.7380992404,420.2515396488,1348.6253954184,848.1440163821,15.2818741690481,876.7975304491,2290.370891086,112.7038219967,204.395067011,787.0165197059,1100.2949401714,307.547717652,0,403.0594312086,958.9376041077,1499.5339028378,892.0794046181,378.2263856839,240.6895181625,9849.1679019514,1000.9627580726,6752.6781484481,9.55117135565506,1591.2251478521,21.0125769824411,225.4076439934,1000.9627580726,553.9679386279,210.1257698244,1633.250301817,2689.6098537524,668.5819948958,4674.3432614575,175.741552944,913.0919816006,450.8152879869,280.8044378562,74.4991365741094,156.6392102327,223.4974097223,7182.4808594526,5780.3689044424,3000.9780399468,94187.9212066567,769.8244112657,3805.1866680929,2548.2525176887,80.2298393875025,349.5728716169,50254.4432049146,4405.0002292281,660.9410578113,13614.2396503507,340.0217002613,33893.2866726775,9866.3600103916,502.3916133074,5.73070281339303,8601.7849229029,1982.8231734339,1732.5824839158,6848.1898620046,101.2424163699,1472.790623042,273.1635007717,312172.394822501,781.2858168925,1950.3491908247,3096.4897535033,1132.7689227806,2550.1627519599,1658.0833473417,5405.9629873007,3501.4594189831,108.8833534544,3140.4251417393,643.7489493711,383.9570884973,7100.3407857939,1090.7437688158,1033.4367406818,2723.9940706328,762.1834741812,317.0988890077,181.4722557574,2416.4463529807,1392.5607836545,9753.6561883949,3.82046854226202,322.8295918211,2265.5378455613,5358.2071305224,542.5065330012,7.64093708452405,431.7129452756,7232.146950502,22.9228112535721,832.8621422131,4544.4473310206,64.9479652184544,4922.6737167046,3455.613796476,1386.8300808411,943.6557299387,1975.1822363494,949.3864327521,3455.613796476,1984.7334077051,851.9644849244,7684.87247276,1910.234271131,3.82046854226202,15803.3681250668,4231.1689105551,290.3556092119,15.2818741690481,215.8564726378,313.2784204654,391.5980255818,1117.4870486116,4492.8710057001,30.5637483380962,8443.235478399,3172.8991243486,1577.8535079542,78.3196051163715,836.6826107553,145.1778046059,1.91023427113101,223.4974097223,133.7163989791
