parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
batch_1,0.4273936639655691,0.215982641701284,0.22012107004666312,-0.005382203650874272,0.8601695315820125,1.9416299578907483,0.0529036180949443,Bin 93,0.16159650618092078,1.2765146254140278,0.7915680331824089
batch_1,0.47321798227187256,0.2454859374417517,0.24552219851857468,-0.009498563038613777,0.955934527582359,1.9273938777314743,0.0546584209197652,Bin 165,0.16385426101561826,1.2623429192174256,0.7855422603450256
disease,-0.30657344422541294,0.16051213068481268,0.1592226942100983,-0.6196181682783866,0.006471279827560773,-1.925438115127493,0.0549032622188128,Bin 88,0.16385426101561826,1.2604018500574128,0.7855422603450256
disease,-0.43131952005105906,0.23926990909700183,0.22419879870929624,-0.8721125327754259,0.009473492673307755,-1.923826187000772,0.055105748496324,Bin 90,0.16385426101561826,1.2588030942514499,0.7855422603450256
disease,0.14572979443879236,0.07478495587222245,0.07621142648989329,-0.004108048046974477,0.29556763692455923,1.912177755367408,0.0565876460740695,Bin 11,0.16678464106041535,1.247278371417293,0.7778439453639217
disease,-0.13553062825171577,0.07137086907000767,0.07112443145546851,-0.2753670261274004,0.004305769623968875,-1.9055425186290933,0.0574465568186085,Bin 18,0.16784385296567353,1.240735996557789,0.7750945595215568
batch_1,-0.09237588028869542,0.046355031786561106,0.04865271605846184,-0.18803106404567838,0.0032793034682875714,-1.8986787947808537,0.0583464678807424,Bin 3,0.16900356213732282,1.2339854297014443,0.7721041415385188
batch_1,-0.36107581853224135,0.17932447100841203,0.19136738073195045,-0.7373196020655459,0.015167965001063153,-1.8868200899818068,0.0599289700170001,Bin 80,0.17210370876676953,1.2223631863411797,0.7642097706974973
batch_1,0.9330843647714503,0.5348380472482291,0.5064469340922408,-0.06263136229181507,1.928800091834716,1.8424129004629437,0.0661756214808972,Bin 85,0.18843227811509713,1.1793019713797406,0.7248447012960219
batch_1,0.18282218959474542,0.09935690061141098,0.09956100419133108,-0.012922815463305502,0.37856719465279626,1.8362831017996504,0.067078754850623,Bin 10,0.18939883722528847,1.1734150075823873,0.722622691585074
batch_1,0.22344085295699262,0.1247576079981917,0.12511805531128511,-0.022551386360873674,0.4694330922748589,1.7858402002899352,0.0749039835896266,Bin 7,0.2097311540509545,1.1254950847706555,0.6783370534284362
batch_1,0.2525141321292247,0.14068840470473107,0.1418049305304329,-0.02628585657511828,0.5313141208335677,1.7807147550136304,0.0757393704707852,Bin 74,0.21031759072879197,1.1206783089616992,0.6771244018883051
batch_1,0.73461074214821,0.4314839280879948,0.41381054367721865,-0.07897433187844255,1.5481958161748623,1.7752344723270816,0.076641018921414,Bin 120,0.21051973824212256,1.1155387300646107,0.6767071786513041
batch_1,0.35137786766643186,0.18895526025442286,0.19821909757713135,-0.03833694661239272,0.7410926819452566,1.7726741366568028,0.077065261320777,Bin 61,0.21051973824212256,1.1131413446017502,0.6767071786513041
batch_1,-0.29948032060009405,0.15985903700185508,0.1703927067459025,-0.6344861947848768,0.03552555358468857,-1.7575888447308543,0.0796040280291734,Bin 26,0.21470303626851958,1.0990649560489778,0.6681618138528072
batch_1,0.6776483986420628,0.40517418632087676,0.3859036454093907,-0.08106945114393556,1.4363662484280613,1.7560041391243426,0.0798746414689433,Bin 110,0.21470303626851958,1.0975910782345948,0.6681618138528072
